sequence_id,source_domain,split,fuzzy_amazon_beauty,fuzzy_dravidian_kannada,fuzzy_dravidian_malayalam,fuzzy_dravidian_tamil
dravidian_kannada_test_104,dravidian_kannada,test,0.0,0.4062205266693355,0.3010944571478976,0.2926850161827669
dravidian_kannada_test_105,dravidian_kannada,test,0.0,0.33635773979460654,0.2879251240740607,0.37571713613133273
dravidian_kannada_test_106,dravidian_kannada,test,0.0,0.36045639896506165,0.35785855217389184,0.2816850488610465
dravidian_kannada_test_107,dravidian_kannada,test,0.0,0.39326913562526983,0.35065279630819685,0.2560780680665334
dravidian_kannada_test_108,dravidian_kannada,test,0.0,0.38488755065008445,0.30824261982999396,0.3068698295199216
dravidian_kannada_test_109,dravidian_kannada,test,0.0,0.40586833635365116,0.3147668554468682,0.2793648081994806
dravidian_kannada_test_110,dravidian_kannada,test,0.0,0.31960753260086483,0.23028622975130367,0.4501062376478315
dravidian_kannada_test_111,dravidian_kannada,test,0.0,0.4016047713457708,0.32286495587579367,0.27553027277843556
dravidian_kannada_test_112,dravidian_kannada,test,0.0,0.3932764143430492,0.308169929476193,0.2985536561807578
dravidian_kannada_test_113,dravidian_kannada,test,0.0,0.4084883937347792,0.3283779272069906,0.26313367905823015
dravidian_kannada_test_114,dravidian_kannada,test,0.0,0.41028163277460344,0.32098949245939234,0.2687288747660042
dravidian_kannada_test_115,dravidian_kannada,test,0.0,0.348198204279065,0.31506220083455483,0.33673959488638017
dravidian_kannada_test_116,dravidian_kannada,test,0.0,0.3856726514097863,0.3235323681881401,0.2907949804020736
dravidian_kannada_test_117,dravidian_kannada,test,0.0,0.40141514476486,0.34889472513312125,0.2496901301020187
dravidian_kannada_test_118,dravidian_kannada,test,0.0,0.40571888939202794,0.30472708434659945,0.28955402626137267
dravidian_kannada_test_119,dravidian_kannada,test,0.0,0.3597264327955889,0.3546188423172023,0.2856547248872088
dravidian_kannada_test_120,dravidian_kannada,test,0.0,0.3597069491415427,0.32207544040554087,0.31821761045291647
dravidian_kannada_test_121,dravidian_kannada,test,0.0,0.38851023247267985,0.38927281543696324,0.22221695209035688
dravidian_kannada_test_122,dravidian_kannada,test,0.0,0.34586119437399127,0.261198786661226,0.39294001896478276
dravidian_kannada_test_123,dravidian_kannada,test,0.0,0.3407143023832829,0.285956080526227,0.37332961709049006
dravidian_kannada_test_124,dravidian_kannada,test,0.0,0.361422758041034,0.2977584898718699,0.3408187520870961
dravidian_kannada_test_125,dravidian_kannada,test,0.0,0.3627829740866042,0.3120526815454732,0.3251643443679226
dravidian_kannada_test_126,dravidian_kannada,test,0.0,0.350072981122983,0.31654888584977453,0.33337813302724245
dravidian_kannada_test_127,dravidian_kannada,test,0.0,0.3513695040009614,0.27696530298527067,0.37166519301376794
dravidian_kannada_test_128,dravidian_kannada,test,0.0,0.374442997657724,0.35584676883596095,0.269710233506315
dravidian_kannada_test_129,dravidian_kannada,test,0.0,0.3678362511398663,0.29322832746757505,0.33893542139255867
dravidian_kannada_test_130,dravidian_kannada,test,0.0,0.33996691224760595,0.29917943690081594,0.3608536508515781
dravidian_kannada_test_131,dravidian_kannada,test,0.0,0.4711814511049376,0.31782287847344237,0.21099567042162004
dravidian_kannada_test_132,dravidian_kannada,test,0.0,0.3910892779327664,0.3160941072880587,0.2928166147791749
dravidian_kannada_test_133,dravidian_kannada,test,0.0,0.4190236246820148,0.3155418841632801,0.26543449115470513
dravidian_kannada_test_134,dravidian_kannada,test,0.0,0.34657198308711207,0.3372223891371516,0.31620562777573635
dravidian_kannada_test_135,dravidian_kannada,test,0.0,0.44195047156462725,0.33756412301328,0.2204854054220928
dravidian_kannada_test_136,dravidian_kannada,test,0.0,0.40102465110436647,0.18426971599857855,0.414705632897055
dravidian_kannada_test_137,dravidian_kannada,test,0.0,0.36383762359045935,0.30715499735491253,0.32900737905462807
dravidian_kannada_test_138,dravidian_kannada,test,0.0,0.39356592069282953,0.33016207513087886,0.2762720041762916
dravidian_kannada_test_139,dravidian_kannada,test,0.0,0.37293899630609584,0.3201264561962794,0.3069345474976248
dravidian_kannada_test_140,dravidian_kannada,test,0.0,0.355074999801499,0.3470928148119645,0.2978321853865365
dravidian_kannada_test_141,dravidian_kannada,test,0.0,0.3820532604326077,0.38038636474204085,0.2375603748253515
dravidian_kannada_test_142,dravidian_kannada,test,0.0,0.3473646002863289,0.3294703358087391,0.32316506390493205
dravidian_kannada_test_143,dravidian_kannada,test,0.0,0.35961899845954076,0.35918637943688553,0.2811946221035737
dravidian_kannada_test_144,dravidian_kannada,test,0.0,0.3447856650560023,0.291877507214012,0.3633368277299857
dravidian_kannada_test_145,dravidian_kannada,test,0.0,0.39926987372088296,0.37030137292281634,0.2304287533563007
dravidian_kannada_test_146,dravidian_kannada,test,0.0,0.3379489970615591,0.28079138304264445,0.3812596198957965
dravidian_kannada_test_147,dravidian_kannada,test,0.0,0.36305661637814785,0.37336704141557864,0.2635763422062735
dravidian_kannada_test_148,dravidian_kannada,test,0.0,0.3682231588010941,0.3190932158241751,0.3126836253747308
dravidian_kannada_test_149,dravidian_kannada,test,0.0,0.42949515427974627,0.35361168241415214,0.21689316330610162
dravidian_kannada_test_150,dravidian_kannada,test,0.0,0.3782202370831624,0.35139031569344736,0.27038944722339026
dravidian_kannada_test_151,dravidian_kannada,test,0.0,0.40852558695672325,0.3518060563367227,0.2396683567065541
dravidian_kannada_test_152,dravidian_kannada,test,0.0,0.36329680986735363,0.3265852873850541,0.3101179027475923
dravidian_kannada_test_153,dravidian_kannada,test,0.0,0.31353867008477065,0.2951763816808554,0.39128494823437393
dravidian_kannada_test_154,dravidian_kannada,test,0.0,0.34126101891516586,0.30874239963032557,0.34999658145450857
dravidian_kannada_test_155,dravidian_kannada,test,0.09323100979343264,0.4414410336597811,0.0,0.46532795654678627
dravidian_kannada_test_156,dravidian_kannada,test,0.0,0.3419203572410771,0.3127301316502978,0.3453495111086251
dravidian_kannada_test_157,dravidian_kannada,test,0.0,0.3675205408928183,0.31790844460580236,0.3145710145013793
dravidian_kannada_test_158,dravidian_kannada,test,0.0,0.4214660318673552,0.31677249213215675,0.26176147600048805
dravidian_kannada_test_159,dravidian_kannada,test,0.0,0.3930480289300726,0.3558261299505047,0.25112584111942265
dravidian_kannada_test_160,dravidian_kannada,test,0.0,0.4102867116614091,0.2727947845490602,0.3169185037895307
dravidian_kannada_test_161,dravidian_kannada,test,0.0,0.37988258743260045,0.3109470250502093,0.3091703875171902
dravidian_kannada_test_162,dravidian_kannada,test,0.0,0.39057143466121025,0.32556472067694014,0.28386384466184966
dravidian_kannada_test_163,dravidian_kannada,test,0.0,0.3786781028246728,0.3400404340277195,0.2812814631476077
dravidian_kannada_test_164,dravidian_kannada,test,0.0,0.3651639585238668,0.28848574709533176,0.34635029438080145
dravidian_kannada_test_165,dravidian_kannada,test,0.0,0.3603578803472159,0.3312257322414558,0.3084163874113283
dravidian_kannada_test_166,dravidian_kannada,test,0.0,0.3714418082087408,0.3769536357560946,0.25160455603516463
dravidian_kannada_test_167,dravidian_kannada,test,0.0,0.37160705069527955,0.34206988244430037,0.2863230668604201
dravidian_kannada_test_168,dravidian_kannada,test,0.0,0.3538108968681772,0.28051187294741214,0.3656772301844107
dravidian_kannada_test_169,dravidian_kannada,test,0.0,0.38519748381882685,0.3722933823066135,0.24250913387455963
dravidian_kannada_test_170,dravidian_kannada,test,0.0,0.37409145877975464,0.3400502893797521,0.2858582518404933
dravidian_kannada_test_171,dravidian_kannada,test,0.0,0.389665396670275,0.3121861805273921,0.2981484228023329
dravidian_kannada_test_172,dravidian_kannada,test,0.0,0.524060097526688,0.13716030400210869,0.33877959847120326
dravidian_kannada_test_173,dravidian_kannada,test,0.0,0.3485721967870314,0.3323294488177242,0.3190983543952444
dravidian_kannada_test_174,dravidian_kannada,test,0.0,0.3823009028598349,0.34856757768337426,0.2691315194567908
dravidian_kannada_test_175,dravidian_kannada,test,0.0,0.37393903237776244,0.3187988143936705,0.30726215322856704
dravidian_kannada_test_176,dravidian_kannada,test,0.0,0.3666240209785372,0.31125692836608926,0.3221190506553736
dravidian_kannada_test_177,dravidian_kannada,test,0.0,0.35846687585909465,0.2835130002704185,0.3580201238704868
dravidian_kannada_test_178,dravidian_kannada,test,0.0,0.3825332316174964,0.29219981308739434,0.32526695529510924
dravidian_kannada_test_179,dravidian_kannada,test,0.0,0.36281810170995743,0.3241318104159653,0.31305008787407723
dravidian_kannada_test_180,dravidian_kannada,test,0.0,0.45222644533847334,0.3244798853788762,0.22329366928265046
dravidian_kannada_test_181,dravidian_kannada,test,0.0,0.3624756856728824,0.32389128439879394,0.31363302992832365
dravidian_kannada_test_182,dravidian_kannada,test,0.0,0.39587321857281504,0.293086274710119,0.31104050671706596
dravidian_kannada_test_183,dravidian_kannada,test,0.0,0.36688945054152927,0.32974125308608604,0.3033692963723847
dravidian_kannada_test_184,dravidian_kannada,test,0.0,0.45407082561565676,0.22849531349646957,0.3174338608878737
dravidian_kannada_test_185,dravidian_kannada,test,0.0,0.34401575637630455,0.3017541384209858,0.3542301052027096
dravidian_kannada_test_186,dravidian_kannada,test,0.0,0.33908168846625664,0.31180296435441174,0.3491153471793316
dravidian_kannada_test_187,dravidian_kannada,test,0.0,0.35949828156063895,0.30126570867122165,0.33923600976813933
dravidian_kannada_test_188,dravidian_kannada,test,0.0,0.4032763112974808,0.3517902117271187,0.2449334769754005
dravidian_kannada_test_189,dravidian_kannada,test,0.0,0.3429169543391865,0.3061698917151007,0.3509131539457128
dravidian_kannada_test_190,dravidian_kannada,test,0.0,0.35028880037199506,0.27198811464618455,0.37772308498182045
dravidian_kannada_test_191,dravidian_kannada,test,0.0,0.38675523132210265,0.33214407764336,0.28110069103453733
dravidian_kannada_test_192,dravidian_kannada,test,0.0,0.38339876213039725,0.30853651867931753,0.3080647191902853
dravidian_kannada_test_193,dravidian_kannada,test,0.0,0.3782789217168515,0.31445622522865235,0.30726485305449613
dravidian_kannada_test_194,dravidian_kannada,test,0.0,0.3672459079924,0.3276869190318049,0.3050671729757951
dravidian_kannada_test_195,dravidian_kannada,test,0.0,0.4139887758183914,0.30088326481302274,0.28512795936858587
dravidian_kannada_test_196,dravidian_kannada,test,0.0,0.3509498546940531,0.3554708600585885,0.29357928524735843
dravidian_kannada_test_197,dravidian_kannada,test,0.0,0.42805277900040517,0.32075213313230716,0.2511950878672877
dravidian_kannada_test_198,dravidian_kannada,test,0.0,0.3861406799076138,0.319373387607232,0.2944859324851542
dravidian_kannada_test_199,dravidian_kannada,test,0.0,0.38472959826952297,0.32577875874716755,0.2894916429833095
dravidian_kannada_test_200,dravidian_kannada,test,0.0,0.35223513158981684,0.3251045635340277,0.32266030487615543
dravidian_kannada_test_201,dravidian_kannada,test,0.0,0.3866335285209633,0.2977253513871306,0.31564112009190615
dravidian_kannada_test_202,dravidian_kannada,test,0.0,0.3806598216618278,0.35759054515222166,0.2617496331859505
dravidian_kannada_test_203,dravidian_kannada,test,0.0,0.3630797613233275,0.3039851276304119,0.33293511104626067
dravidian_kannada_test_204,dravidian_kannada,test,0.0,0.41504386676519944,0.32787963255456903,0.2570765006802315
dravidian_kannada_test_205,dravidian_kannada,test,0.0,0.3826869720823431,0.29946112394149343,0.3178519039761635
dravidian_kannada_test_206,dravidian_kannada,test,0.0,0.4008389875591649,0.3368461584182467,0.26231485402258836
dravidian_kannada_test_207,dravidian_kannada,test,0.0,0.37730893166617174,0.3832296897785145,0.23946137855531374
dravidian_kannada_test_208,dravidian_kannada,test,0.0,0.35790507937952304,0.3199044618616739,0.32219045875880303
dravidian_kannada_test_209,dravidian_kannada,test,0.0,0.354961324001006,0.3323867254320852,0.3126519505669088
dravidian_kannada_test_210,dravidian_kannada,test,0.0,0.35800385834141607,0.33307078843302185,0.3089253532255621
dravidian_kannada_test_211,dravidian_kannada,test,0.0,0.3568862068692664,0.30948385189362687,0.3336299412371067
dravidian_kannada_test_212,dravidian_kannada,test,0.0,0.3695092610411071,0.3394835693051968,0.2910071696536961
dravidian_kannada_test_213,dravidian_kannada,test,0.0,0.3424183889870444,0.34331927124512274,0.31426233976783285
dravidian_kannada_test_214,dravidian_kannada,test,0.0,0.38902007724580057,0.2592652478861083,0.35171467486809116
dravidian_kannada_test_215,dravidian_kannada,test,0.0,0.4150110679791616,0.3334972874290604,0.25149164459177803
dravidian_kannada_test_216,dravidian_kannada,test,0.0,0.40042069227120475,0.35689884894326285,0.24268045878553246
dravidian_kannada_test_217,dravidian_kannada,test,0.0,0.4427142470583842,0.3716791140853588,0.18560663885625706
dravidian_kannada_test_218,dravidian_kannada,test,0.0,0.33889624162212606,0.320993184581884,0.3401105737959899
dravidian_kannada_test_219,dravidian_kannada,test,0.0,0.37401669789695935,0.37122878288993716,0.2547545192131035
dravidian_kannada_test_220,dravidian_kannada,test,0.0,0.4530078873527197,0.3200921811350516,0.22689993151222868
dravidian_kannada_test_221,dravidian_kannada,test,0.0,0.3967494129979785,0.2229086302703566,0.3803419567316649
dravidian_kannada_test_222,dravidian_kannada,test,0.0,0.3613686482938354,0.28670563631145646,0.3519257153947081
dravidian_kannada_test_223,dravidian_kannada,test,0.0,0.3935205390081752,0.3378692036450665,0.2686102573467583
dravidian_kannada_test_224,dravidian_kannada,test,0.0,0.46330058464108315,0.3273708459712515,0.2093285693876654
dravidian_kannada_test_225,dravidian_kannada,test,0.0,0.35915950652471307,0.29640998116847966,0.34443051230680727
dravidian_kannada_test_226,dravidian_kannada,test,0.0,0.43892531469059753,0.3070931161005541,0.2539815692088484
dravidian_kannada_test_227,dravidian_kannada,test,0.0,0.41154216124720655,0.17387312697134688,0.41458471178144657
dravidian_kannada_test_228,dravidian_kannada,test,0.0,0.39188947633202065,0.34018746786620546,0.2679230558017739
dravidian_kannada_test_229,dravidian_kannada,test,0.0,0.35089001401999126,0.33611368112750245,0.3129963048525063
dravidian_kannada_test_230,dravidian_kannada,test,0.0,0.37508563474472173,0.3309808908525073,0.29393347440277096
dravidian_kannada_test_231,dravidian_kannada,test,0.0,0.3595502252651635,0.3047633277775755,0.3356864469572611
dravidian_kannada_test_232,dravidian_kannada,test,0.0,0.3792800952786427,0.28094921069547285,0.3397706940258844
dravidian_kannada_test_233,dravidian_kannada,test,0.0,0.39753089666053115,0.14711981768779034,0.4553492856516785
dravidian_kannada_test_234,dravidian_kannada,test,0.0,0.379215170408813,0.33263055465455726,0.28815427493662976
dravidian_kannada_test_235,dravidian_kannada,test,0.0,0.3936806420618116,0.29983610308200326,0.3064832548561851
dravidian_kannada_test_236,dravidian_kannada,test,0.0,0.35552032722293797,0.30124892398883835,0.3432307487882237
dravidian_kannada_test_237,dravidian_kannada,test,0.0,0.37534620319615153,0.3337368448857871,0.29091695191806133
dravidian_kannada_test_238,dravidian_kannada,test,0.0,0.36477835006261383,0.3211284781938631,0.3140931717435231
dravidian_kannada_test_239,dravidian_kannada,test,0.0,0.3577679576541362,0.3209968476094818,0.321235194736382
dravidian_kannada_test_240,dravidian_kannada,test,0.0,0.3866192188682548,0.32131167269900274,0.2920691084327425
dravidian_kannada_test_241,dravidian_kannada,test,0.0,0.3906175398833272,0.3431502752182813,0.2662321848983915
dravidian_kannada_test_242,dravidian_kannada,test,0.0,0.38056232908867965,0.35564296822900127,0.26379470268231914
dravidian_kannada_test_243,dravidian_kannada,test,0.0,0.37719465583205686,0.3427343921512459,0.28007095201669724
dravidian_kannada_test_244,dravidian_kannada,test,0.0,0.3595529264069801,0.30819176574300783,0.3322553078500121
dravidian_kannada_test_245,dravidian_kannada,test,0.0,0.3410384088352881,0.29318118634572043,0.3657804048189915
dravidian_kannada_test_246,dravidian_kannada,test,0.0,0.4096283502501371,0.3109427557618801,0.2794288939879828
dravidian_kannada_test_247,dravidian_kannada,test,0.0,0.35581292471796233,0.35764194648899816,0.28654512879303945
dravidian_kannada_test_248,dravidian_kannada,test,0.0,0.3545936271470383,0.28547667698979196,0.3599296958631698
dravidian_kannada_test_249,dravidian_kannada,test,0.0,0.37419329896099307,0.29655913206996465,0.3292475689690423
dravidian_kannada_test_250,dravidian_kannada,test,0.0,0.3846764224555118,0.32171368114901205,0.2936098963954761
dravidian_kannada_test_251,dravidian_kannada,test,0.0,0.3692721165049678,0.3128291936016104,0.31789868989342185
dravidian_kannada_test_252,dravidian_kannada,test,0.0,0.3623967055297547,0.31042316816451776,0.32718012630572757
dravidian_kannada_test_253,dravidian_kannada,test,0.0,0.30639653246372034,0.21054178330137358,0.4830616842349061
dravidian_kannada_test_254,dravidian_kannada,test,0.0,0.4363784412563009,0.31792167506785574,0.24569988367584336
dravidian_kannada_test_255,dravidian_kannada,test,0.0,0.37143438343257423,0.33128016349484957,0.2972854530725762
dravidian_kannada_test_256,dravidian_kannada,test,0.0,0.42342179150439274,0.24627468634011304,0.33030352215549424
dravidian_kannada_test_257,dravidian_kannada,test,0.0,0.3480840160323292,0.3181892667981741,0.3337267171694967
dravidian_kannada_test_258,dravidian_kannada,test,0.0,0.3781211654458356,0.2981885817573645,0.32369025279679986
dravidian_kannada_test_259,dravidian_kannada,test,0.0,0.4263897742208095,0.3528771360071162,0.22073308977207437
dravidian_kannada_test_260,dravidian_kannada,test,0.0,0.3330718547588232,0.23703181628624512,0.4298963289549317
dravidian_kannada_test_261,dravidian_kannada,test,0.0,0.354345716145598,0.28932778702057543,0.35632649683382656
dravidian_malayalam_test_0,dravidian_malayalam,test,0.0,0.3136005046467561,0.4052718970965563,0.28112759825668765
dravidian_malayalam_test_1,dravidian_malayalam,test,0.0,0.32098886216865036,0.3503942332417846,0.328616904589565
dravidian_malayalam_test_2,dravidian_malayalam,test,0.0,0.3225609683926461,0.4152483120932411,0.2621907195141128
dravidian_malayalam_test_3,dravidian_malayalam,test,0.0,0.3326928208834506,0.3922971578538816,0.2750100212626679
dravidian_malayalam_test_4,dravidian_malayalam,test,0.0,0.3258441892624105,0.4089876702308005,0.265168140506789
dravidian_malayalam_test_5,dravidian_malayalam,test,0.0,0.32539743903195045,0.5586826401528528,0.11591992081519668
dravidian_malayalam_test_6,dravidian_malayalam,test,0.0,0.3274708349078329,0.3846581909775144,0.2878709741146527
dravidian_malayalam_test_7,dravidian_malayalam,test,0.0,0.30771294834157753,0.354847795077635,0.3374392565807875
dravidian_malayalam_test_8,dravidian_malayalam,test,0.0,0.3063453226072993,0.3533545817955392,0.3403000955971615
dravidian_malayalam_test_9,dravidian_malayalam,test,0.0,0.34806337374533375,0.3900786004026429,0.26185802585202334
dravidian_malayalam_test_10,dravidian_malayalam,test,0.0,0.3263334564899226,0.42308011765750436,0.25058642585257296
dravidian_malayalam_test_11,dravidian_malayalam,test,0.0,0.33049737952279373,0.41054392792154243,0.25895869255566384
dravidian_malayalam_test_12,dravidian_malayalam,test,0.0,0.3125581238668478,0.37051777011281295,0.31692410602033927
dravidian_malayalam_test_13,dravidian_malayalam,test,0.0,0.32745950024601816,0.37118582189432553,0.3013546778596563
dravidian_malayalam_test_14,dravidian_malayalam,test,0.0,0.3321072898453965,0.44830396349063295,0.21958874666397055
dravidian_malayalam_test_15,dravidian_malayalam,test,0.0,0.3270338070831111,0.4132763131375646,0.25968987977932434
dravidian_malayalam_test_16,dravidian_malayalam,test,0.0,0.3342111528248329,0.5164168639711172,0.14937198320404987
dravidian_malayalam_test_17,dravidian_malayalam,test,0.0,0.3021502143047443,0.39351679460553435,0.30433299108972134
dravidian_malayalam_test_18,dravidian_malayalam,test,0.0,0.34989765161511727,0.3914954963410865,0.25860685204379624
dravidian_malayalam_test_19,dravidian_malayalam,test,0.0,0.3084908914993549,0.3625988231830412,0.3289102853176039
dravidian_malayalam_test_20,dravidian_malayalam,test,0.0,0.3061388900558753,0.4159552997521321,0.2779058101919926
dravidian_malayalam_test_21,dravidian_malayalam,test,0.0,0.3095826524694855,0.3281651620479124,0.362252185482602
dravidian_malayalam_test_22,dravidian_malayalam,test,0.0,0.32343378260625766,0.48565934354470197,0.19090687384904037
dravidian_malayalam_test_23,dravidian_malayalam,test,0.0,0.31738884940035933,0.3717426312962124,0.3108685193034283
dravidian_malayalam_test_24,dravidian_malayalam,test,0.0,0.3539466174309616,0.32029831329056013,0.3257550692784783
dravidian_malayalam_test_25,dravidian_malayalam,test,0.0,0.3152271594037664,0.35329184329222907,0.33148099730400454
dravidian_malayalam_test_26,dravidian_malayalam,test,0.0,0.34098320981310937,0.3478951297474305,0.3111216604394602
dravidian_malayalam_test_27,dravidian_malayalam,test,0.0,0.29742050359836325,0.35711099951358155,0.34546849688805525
dravidian_malayalam_test_28,dravidian_malayalam,test,0.0,0.30755189418555756,0.3514925000073515,0.34095560580709094
dravidian_malayalam_test_29,dravidian_malayalam,test,0.0,0.3290069173208977,0.3642451886935148,0.30674789398558755
dravidian_malayalam_test_30,dravidian_malayalam,test,0.0,0.319207798133805,0.31566248300559885,0.36512971886059614
dravidian_malayalam_test_31,dravidian_malayalam,test,0.0,0.31791007453176967,0.4008912814047669,0.28119864406346345
dravidian_malayalam_test_32,dravidian_malayalam,test,0.0,0.30491671270906434,0.37675559992035434,0.3183276873705813
dravidian_malayalam_test_33,dravidian_malayalam,test,0.0,0.30936055383242733,0.3549498193387053,0.3356896268288673
dravidian_malayalam_test_34,dravidian_malayalam,test,0.0,0.38023272097970323,0.3312757249939954,0.2884915540263014
dravidian_malayalam_test_35,dravidian_malayalam,test,0.0,0.32072687206399153,0.2993277076253964,0.37994542031061207
dravidian_malayalam_test_36,dravidian_malayalam,test,0.0,0.3193582429832368,0.34990115668741295,0.3307406003293503
dravidian_malayalam_test_37,dravidian_malayalam,test,0.0,0.3196921541129435,0.3201748152767621,0.3601330306102944
dravidian_malayalam_test_38,dravidian_malayalam,test,0.0,0.31485558214893045,0.4015159255784575,0.283628492272612
dravidian_malayalam_test_39,dravidian_malayalam,test,0.0,0.33235064705454115,0.3857880268043167,0.2818613261411421
dravidian_malayalam_test_40,dravidian_malayalam,test,0.0,0.33851052574640245,0.4262426837693186,0.23524679048427888
dravidian_malayalam_test_41,dravidian_malayalam,test,0.0,0.33767783154450665,0.4787748830382534,0.18354728541724
dravidian_malayalam_test_42,dravidian_malayalam,test,0.0,0.32444427790220665,0.3776729517250022,0.29788277037279115
dravidian_malayalam_test_43,dravidian_malayalam,test,0.0,0.31234456289833745,0.45026267648775664,0.23739276061390593
dravidian_malayalam_test_44,dravidian_malayalam,test,0.0,0.31981040020120377,0.3941264972086839,0.2860631025901123
dravidian_malayalam_test_45,dravidian_malayalam,test,0.0,0.31356604449871445,0.33254334689181375,0.35389060860947186
dravidian_malayalam_test_46,dravidian_malayalam,test,0.0,0.30577696804068927,0.39776980612244406,0.2964532258368667
dravidian_malayalam_test_47,dravidian_malayalam,test,0.0,0.32731309435976597,0.49441807567685186,0.17826882996338217
dravidian_malayalam_test_48,dravidian_malayalam,test,0.0,0.3012330301450283,0.2723305957185802,0.4264363741363915
dravidian_malayalam_test_49,dravidian_malayalam,test,0.0,0.32275147042679125,0.41815867770440374,0.259089851868805
dravidian_malayalam_test_50,dravidian_malayalam,test,0.0,0.32154381134817206,0.34665436550517487,0.3318018231466531
dravidian_malayalam_test_51,dravidian_malayalam,test,0.0,0.3120547907359282,0.42216048094909026,0.26578472831498157
dravidian_malayalam_test_52,dravidian_malayalam,test,0.0,0.2972544169552726,0.31104394933356766,0.3917016337111598
dravidian_malayalam_test_53,dravidian_malayalam,test,0.0,0.31887002707047213,0.37237799072050376,0.30875198220902406
dravidian_malayalam_test_54,dravidian_malayalam,test,0.0,0.33621732714846597,0.44353659866076434,0.2202460741907697
dravidian_malayalam_test_55,dravidian_malayalam,test,0.0,0.3647415994350862,0.4437478331952195,0.1915105673696943
dravidian_malayalam_test_56,dravidian_malayalam,test,0.0,0.34525465760881185,0.3864980734791339,0.2682472689120543
dravidian_malayalam_test_57,dravidian_malayalam,test,0.0,0.32425851463411454,0.39942653569499603,0.27631494967088943
dravidian_malayalam_test_58,dravidian_malayalam,test,0.0,0.328630454705513,0.3085912992319307,0.3627782460625563
dravidian_malayalam_test_59,dravidian_malayalam,test,0.0,0.3261848064065184,0.3968395128005564,0.27697568079292517
dravidian_malayalam_test_60,dravidian_malayalam,test,0.0,0.31513791555420706,0.3125517229686891,0.3723103614771038
dravidian_malayalam_test_61,dravidian_malayalam,test,0.0,0.32520971791166753,0.360076277362896,0.3147140047254364
dravidian_malayalam_test_62,dravidian_malayalam,test,0.0,0.31536906433650264,0.36061220464489874,0.3240187310185986
dravidian_malayalam_test_63,dravidian_malayalam,test,0.0,0.3142901568462173,0.3559151051868378,0.3297947379669449
dravidian_malayalam_test_64,dravidian_malayalam,test,0.0,0.31739754758796074,0.41119692377380357,0.2714055286382357
dravidian_malayalam_test_65,dravidian_malayalam,test,0.0,0.341830481886367,0.3965993116230288,0.2615702064906042
dravidian_malayalam_test_66,dravidian_malayalam,test,0.0,0.3315797430512329,0.4157570449401279,0.2526632120086392
dravidian_malayalam_test_67,dravidian_malayalam,test,0.0,0.30498451353263145,0.37342783168854,0.3215876547788285
dravidian_malayalam_test_68,dravidian_malayalam,test,0.0,0.32051982283090136,0.3571417896252819,0.3223383875438167
dravidian_malayalam_test_69,dravidian_malayalam,test,0.0,0.309226696918132,0.3352623667625844,0.3555109363192836
dravidian_malayalam_test_70,dravidian_malayalam,test,0.0,0.3091709411936649,0.40648842069381785,0.28434063811251725
dravidian_malayalam_test_71,dravidian_malayalam,test,0.0,0.33577860759039174,0.376873720871782,0.2873476715378263
dravidian_malayalam_test_72,dravidian_malayalam,test,0.0,0.3336166968828438,0.3771675226204262,0.28921578049673
dravidian_malayalam_test_73,dravidian_malayalam,test,0.0,0.3169552729547986,0.4311382170342915,0.2519065100109099
dravidian_malayalam_test_74,dravidian_malayalam,test,0.0,0.29849272041801556,0.2972927508097692,0.4042145287722152
dravidian_malayalam_test_75,dravidian_malayalam,test,0.0,0.3194816977539431,0.4455931354028377,0.23492516684321924
dravidian_malayalam_test_76,dravidian_malayalam,test,0.0,0.31642783402928076,0.3399868361815311,0.34358532978918815
dravidian_malayalam_test_77,dravidian_malayalam,test,0.0,0.3387682222661193,0.3082284974157559,0.3530032803181248
dravidian_malayalam_test_78,dravidian_malayalam,test,0.0,0.32623929924061384,0.3312470877070635,0.3425136130523227
dravidian_malayalam_test_79,dravidian_malayalam,test,0.0,0.31701960147990055,0.3443426256230757,0.33863777289702374
dravidian_malayalam_test_80,dravidian_malayalam,test,0.0,0.38463518512761524,0.34914166692573134,0.2662231479466534
dravidian_malayalam_test_81,dravidian_malayalam,test,0.0,0.32958927636429514,0.3737610966256702,0.29664962701003467
dravidian_malayalam_test_82,dravidian_malayalam,test,0.0,0.2923257970066024,0.3627398348211699,0.3449343681722277
dravidian_malayalam_test_83,dravidian_malayalam,test,0.0,0.3397742193285252,0.42951443554387647,0.23071134512759836
dravidian_malayalam_test_84,dravidian_malayalam,test,0.0,0.31679188649567763,0.4262018240228311,0.2570062894814913
dravidian_malayalam_test_85,dravidian_malayalam,test,0.0,0.3234667811830266,0.43172587041506133,0.2448073484019121
dravidian_malayalam_test_86,dravidian_malayalam,test,0.0,0.3219971612127373,0.34196145712784404,0.3360413816594187
dravidian_malayalam_test_87,dravidian_malayalam,test,0.0,0.3347555821237654,0.43417436391728176,0.2310700539589529
dravidian_malayalam_test_88,dravidian_malayalam,test,0.0,0.32659160533690407,0.34531500629419387,0.32809338836890206
dravidian_malayalam_test_89,dravidian_malayalam,test,0.0,0.3225999233676823,0.35791868778671687,0.31948138884560084
dravidian_malayalam_test_90,dravidian_malayalam,test,0.0,0.3216898135492354,0.3913554466727528,0.2869547397780118
dravidian_malayalam_test_91,dravidian_malayalam,test,0.0,0.32179931986514926,0.34711621509428886,0.3310844650405619
